time	Iexterna	Vdbd	Idbd
1.432E-4	-1.6E-4	-7800	4.8E-4
1.434E-4	-1.6E-4	-7600	4.8E-4
1.436E-4	1.6E-4	-8000	4.8E-4
1.438E-4	0	-8000	6.4E-4
1.44E-4	-1.6E-4	-7600	6.4E-4
1.442E-4	0	-7800	6.4E-4
1.444E-4	1.6E-4	-7600	6.4E-4
1.446E-4	-1.6E-4	-7800	8E-4
1.448E-4	-1.6E-4	-7800	9.6E-4
1.45E-4	0	-7600	9.6E-4
1.452E-4	1.6E-4	-7600	9.6E-4
1.454E-4	-1.6E-4	-7600	0.00112
1.456E-4	0	-7800	0.00112
1.458E-4	0	-7800	0.00112
1.46E-4	1.6E-4	-7600	9.6E-4
1.462E-4	0	-7600	0.00112
1.464E-4	0	-7600	9.6E-4
1.466E-4	4.8E-4	-7600	9.6E-4
1.468E-4	0	-7800	0.00112
1.47E-4	4.8E-4	-7600	0.00128
1.472E-4	0	-7600	0.00128
1.474E-4	1.6E-4	-7600	0.00144
1.476E-4	3.2E-4	-7600	0.00144
1.478E-4	3.2E-4	-7400	0.00144
1.48E-4	1.6E-4	-7600	0.0016
1.482E-4	-1.6E-4	-7400	0.00144
1.484E-4	1.6E-4	-7400	0.0016
1.486E-4	0	-7400	0.00176
1.488E-4	0	-7400	0.0016
1.49E-4	1.6E-4	-7200	0.00192
1.492E-4	0	-7400	0.00176
1.494E-4	1.6E-4	-7400	0.00192
1.496E-4	1.6E-4	-7400	0.00192
1.498E-4	0	-7400	0.00176
1.5E-4	1.6E-4	-7400	0.00192
1.502E-4	3.2E-4	-7200	0.00192
1.504E-4	1.6E-4	-7200	0.00192
1.506E-4	4.8E-4	-7400	0.00224
1.508E-4	1.6E-4	-7400	0.00224
1.51E-4	3.2E-4	-7400	0.00208
1.512E-4	3.2E-4	-7200	0.0024
1.514E-4	3.2E-4	-7200	0.00224
1.516E-4	1.6E-4	-7200	0.0024
1.518E-4	3.2E-4	-7000	0.00224
